UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
100858,17, 17,"R",41,"R",41
100858,18, 18,"R",10,"R",10
100858,19, 19,"R",3,"R",3
100858,20, 20,"R",2,"R",2
100858,21, 21,"R",23,"R",23
100858,22, 22,"R",34,"R",34
100858,24, 24,"R",34,"R",34
100858,25, 25,"R",13,"R",13
100858,26, 26,"R",13,"R",13
100858,27, 27,"R",5,"R",4
100858,28, 28,"R",25,"R",25
100858,29, 29,"R",30,"R",30
100858,31, 31,"R",1,"R",1
100858,32, 32,"R",3,"R",3
100858,33, 33,"R",3,"R",3
100858,34, 34,"R",24,"R",24
100858,35, 35,"R",1,"R",1
100858,36, 36,"R",19,"R",18
100858,37, 37,"R",78,"R",75
100858,39, 39,"R",24,"R",24
100858,40, 40,"R",5,"R",5
100858,42, 42,"R",20,"R",20
100858,44, 44,"R",4,"R",4
100858,45, 45,"R",63,"R",63
100858,46, 46,"R",1,"R",1
100858,47, 47,"R",209,"R",209
100858,48, 48,"R",173,"R",172
100858,49, 49,"R",5,"R",5
100858,51, 51,"R",74,"R",73
100858,53, 53,"R",4,"R",4
100858,54, 54,"R",1,"R",1
100858,55, 55,"R",6,"R",6
100858,56, 56,"R",1,"R",1
100858,57, 57,"R",5,"R",0
100858,58,999,"R",4185,"R",4165
100858,90, 90,"R",15,"R",5
100858,98, 98,"R",2,"A",
100858,99, 99,"R",4202,"R",4170
100937, 1,  1,"R",151,"R",151
100937, 6,  6,"R",1,"R",1
100937,12, 12,"R",14,"R",14
100937,13, 13,"R",33,"R",33
100937,17, 17,"R",1,"R",1
100937,18, 18,"R",2,"R",2
100937,21, 21,"R",1,"R",1
100937,22, 22,"R",5,"R",5
100937,23, 23,"R",1,"R",1
100937,24, 24,"R",2,"R",2
100937,26, 26,"R",1,"R",1
100937,28, 28,"R",13,"R",13
100937,33, 33,"R",2,"R",2
100937,34, 34,"R",1,"R",1
100937,37, 37,"R",1,"R",1
100937,39, 39,"R",1,"R",1
100937,41, 41,"R",1,"R",1
100937,45, 45,"R",1,"R",1
100937,47, 47,"R",28,"R",28
100937,48, 48,"R",7,"R",7
100937,53, 53,"R",1,"R",1
100937,55, 55,"R",2,"R",2
100937,58,999,"R",270,"R",270
100937,90, 90,"R",8,"R",8
100937,99, 99,"R",278,"R",278
101073, 1,  1,"R",97,"R",82
101073, 5,  5,"R",3,"R",3
101073, 6,  6,"R",1,"R",1
101073,12, 12,"R",8,"R",7
101073,13, 13,"R",13,"R",9
101073,17, 17,"R",4,"R",3
101073,18, 18,"R",1,"R",1
101073,28, 28,"R",4,"R",3
101073,45, 45,"R",1,"R",1
101073,47, 47,"R",3,"R",2
101073,48, 48,"R",2,"R",2
101073,58,999,"R",137,"R",114
101073,90, 90,"R",2,"R",2
101073,98, 98,"R",17,"A",
101073,99, 99,"R",156,"R",116
101143, 1,  1,"R",553,"R",328
101143,12, 12,"R",12,"R",9
101143,13, 13,"R",1,"R",1
101143,21, 21,"R",1,"R",1
101143,51, 51,"R",1,"R",1
101143,58,999,"R",568,"R",340
101143,99, 99,"R",568,"R",340
101161, 1,  1,"R",1101,"R",779
101161,12, 12,"R",14,"R",11
101161,13, 13,"R",1,"R",0
101161,17, 17,"R",1,"R",1
101161,20, 20,"R",1,"R",1
101161,22, 22,"R",5,"R",5
101161,26, 26,"R",1,"R",1
101161,28, 28,"R",6,"R",6
101161,33, 33,"R",1,"R",1
101161,39, 39,"R",2,"R",2
101161,42, 42,"R",1,"R",1
101161,55, 55,"R",1,"R",0
101161,57, 57,"R",13,"R",13
101161,58,999,"R",1148,"R",821
101161,99, 99,"R",1148,"R",821
101189, 1,  1,"R",221,"R",171
101189, 4,  4,"R",1,"R",1
101189, 6,  6,"R",2,"R",1
101189, 8,  8,"R",1,"R",1
101189,12, 12,"R",17,"R",13
101189,13, 13,"R",37,"R",33
101189,21, 21,"R",2,"R",2
101189,22, 22,"R",1,"R",1
101189,26, 26,"R",1,"R",1
101189,28, 28,"R",2,"R",2
101189,29, 29,"R",2,"R",1
101189,37, 37,"R",2,"R",2
101189,39, 39,"R",5,"R",4
101189,47, 47,"R",14,"R",12
101189,48, 48,"R",7,"R",7
101189,51, 51,"R",3,"R",2
101189,54, 54,"R",1,"R",1
101189,58,999,"R",319,"R",255
101189,90, 90,"R",8,"R",2
101189,99, 99,"R",327,"R",257
101240, 1,  1,"R",1656,"R",1092
101240,12, 12,"R",1,"R",1
101240,13, 13,"R",8,"R",3
101240,17, 17,"R",1,"Z",0
101240,26, 26,"R",1,"Z",0
101240,36, 36,"R",1,"R",1
101240,37, 37,"R",1,"Z",0
101240,45, 45,"R",1,"R",1
101240,46, 46,"R",1,"Z",0
101240,47, 47,"R",2,"R",2
101240,48, 48,"R",1,"R",1
101240,55, 55,"R",2,"R",2
101240,58,999,"R",1676,"R",1103
101240,90, 90,"R",16,"R",1
101240,99, 99,"R",1692,"R",1104
101277, 1,  1,"R",18,"R",5
101277,58,999,"R",18,"R",5
101277,99, 99,"R",18,"R",5
101286, 1,  1,"R",1167,"R",693
101286, 4,  4,"R",1,"R",1
101286, 5,  5,"R",1,"R",0
101286, 8,  8,"R",1,"R",1
101286,12, 12,"R",10,"R",6
101286,13, 13,"R",26,"R",14
101286,15, 15,"R",1,"R",0
101286,23, 23,"R",1,"R",0
101286,28, 28,"R",1,"R",1
101286,36, 36,"R",2,"R",0
101286,48, 48,"R",1,"R",0
101286,57, 57,"R",1,"R",0
101286,58,999,"R",1213,"R",716
101286,72, 72,"R",2,"R",2
101286,78, 78,"R",1,"R",1
101286,89,999,"R",3,"R",3
101286,99, 99,"R",1216,"R",719
101295, 1,  1,"R",980,"R",717
101295, 5,  5,"R",1,"R",0
101295, 6,  6,"R",1,"R",1
101295,12, 12,"R",15,"R",12
101295,13, 13,"R",2,"R",2
101295,18, 18,"R",2,"R",2
101295,21, 21,"R",2,"R",2
101295,28, 28,"R",4,"R",4
101295,34, 34,"R",2,"R",2
101295,37, 37,"R",3,"R",2
101295,39, 39,"R",2,"R",2
101295,48, 48,"R",1,"R",0
101295,51, 51,"R",1,"R",1
101295,57, 57,"R",25,"R",19
101295,58,999,"R",1041,"R",766
101295,72, 72,"R",1,"R",1
101295,89,999,"R",1,"R",1
101295,90, 90,"R",5,"R",2
101295,99, 99,"R",1047,"R",769
101301, 1,  1,"R",437,"R",276
101301,12, 12,"R",1,"R",1
101301,22, 22,"R",2,"R",2
101301,57, 57,"R",3,"R",1
101301,58,999,"R",443,"R",280
101301,99, 99,"R",443,"R",280
101435, 1,  1,"R",196,"R",191
101435, 6,  6,"R",1,"R",1
101435,12, 12,"R",26,"R",25
101435,13, 13,"R",13,"R",13
101435,15, 15,"R",1,"R",1
101435,22, 22,"R",3,"R",3
101435,24, 24,"R",2,"R",2
101435,28, 28,"R",1,"R",1
101435,30, 30,"R",1,"R",1
101435,37, 37,"R",2,"R",2
101435,39, 39,"R",1,"R",1
101435,41, 41,"R",1,"R",1
101435,45, 45,"R",1,"R",1
101435,47, 47,"R",1,"R",1
101435,48, 48,"R",1,"R",1
101435,50, 50,"R",1,"R",1
101435,51, 51,"R",1,"R",1
101435,55, 55,"R",1,"R",1
101435,58,999,"R",254,"R",248
101435,90, 90,"R",2,"R",1
101435,99, 99,"R",256,"R",249
101462, 1,  1,"R",221,"R",52
101462,47, 47,"R",5,"R",1
101462,57, 57,"R",23,"R",4
101462,58,999,"R",249,"R",57
101462,99, 99,"R",249,"R",57
101471, 1,  1,"R",278,"R",3
101471,58,999,"R",278,"R",3
101471,99, 99,"R",278,"R",3
101499, 1,  1,"R",307,"R",139
101499,12, 12,"R",31,"R",21
101499,39, 39,"R",1,"R",1
101499,57, 57,"R",25,"R",9
101499,58,999,"R",364,"R",170
101499,99, 99,"R",364,"R",170
101505, 1,  1,"R",1802,"R",1196
101505, 5,  5,"R",1,"R",1
101505, 6,  6,"R",3,"R",0
101505,12, 12,"R",3,"R",0
101505,13, 13,"R",8,"R",4
101505,20, 20,"R",1,"R",0
101505,21, 21,"R",2,"R",0
101505,22, 22,"R",1,"R",0
101505,24, 24,"R",1,"R",1
101505,25, 25,"R",1,"R",0
101505,26, 26,"R",3,"R",0
101505,28, 28,"R",2,"R",1
101505,37, 37,"R",2,"R",1
101505,47, 47,"R",2,"R",0
101505,48, 48,"R",1,"R",0
101505,51, 51,"R",2,"R",1
101505,53, 53,"R",1,"R",0
101505,57, 57,"R",2,"R",0
101505,58,999,"R",1838,"R",1205
101505,90, 90,"R",22,"R",8
101505,99, 99,"R",1860,"R",1213
101514, 1,  1,"R",1921,"R",1115
101514, 5,  5,"R",1,"R",1
101514, 8,  8,"R",1,"R",0
101514,12, 12,"R",3,"R",1
101514,13, 13,"R",9,"R",5
101514,18, 18,"R",1,"R",1
101514,21, 21,"R",1,"R",1
101514,26, 26,"R",3,"R",3
101514,28, 28,"R",2,"R",2
101514,29, 29,"R",1,"R",1
101514,36, 36,"R",1,"R",1
101514,37, 37,"R",1,"R",0
101514,42, 42,"R",1,"R",1
101514,45, 45,"R",1,"R",1
101514,47, 47,"R",29,"R",10
101514,48, 48,"R",2,"R",0
101514,51, 51,"R",3,"R",2
101514,54, 54,"R",1,"R",1
101514,57, 57,"R",3,"R",2
101514,58,999,"R",1985,"R",1148
101514,98, 98,"R",1,"A",
101514,99, 99,"R",1986,"R",1148
101541, 1,  1,"R",63,"R",59
101541,12, 12,"R",4,"R",4
101541,22, 22,"R",2,"R",2
101541,28, 28,"R",4,"R",4
101541,37, 37,"R",1,"R",1
101541,47, 47,"R",1,"R",1
101541,58,999,"R",75,"R",71
101541,99, 99,"R",75,"R",71
101569, 1,  1,"R",1061,"R",578
101569, 9,  9,"R",1,"Z",0
101569,12, 12,"R",2,"R",2
101569,13, 13,"R",5,"R",5
101569,17, 17,"R",2,"Z",0
101569,26, 26,"R",1,"R",1
101569,28, 28,"R",1,"R",1
101569,36, 36,"R",1,"R",1
101569,45, 45,"R",1,"Z",0
101569,47, 47,"R",1,"R",1
101569,51, 51,"R",1,"Z",0
101569,58,999,"R",1077,"R",589
101569,72, 72,"R",1,"R",1
101569,89,999,"R",1,"R",1
101569,90, 90,"R",1,"Z",0
101569,99, 99,"R",1079,"R",590
101587, 1,  1,"R",293,"R",293
101587,12, 12,"R",4,"R",4
101587,13, 13,"R",5,"R",5
101587,17, 17,"R",1,"R",1
101587,22, 22,"R",1,"R",1
101587,28, 28,"R",37,"R",37
101587,32, 32,"R",1,"R",1
101587,42, 42,"R",1,"R",1
101587,47, 47,"R",1,"R",1
101587,48, 48,"R",1,"R",1
101587,57, 57,"R",6,"R",6
101587,58,999,"R",351,"R",351
101587,72, 72,"R",1,"R",1
101587,89,999,"R",1,"R",1
101587,90, 90,"R",7,"R",7
101587,98, 98,"R",1,"A",
101587,99, 99,"R",360,"R",359
101602, 1,  1,"R",329,"R",229
101602,12, 12,"R",19,"R",14
101602,13, 13,"R",2,"R",2
101602,28, 28,"R",4,"R",4
101602,57, 57,"R",82,"R",52
101602,58,999,"R",436,"R",301
101602,99, 99,"R",436,"R",301
101648, 1,  1,"R",72,"R",61
101648, 2,  2,"R",1,"R",1
101648, 4,  4,"R",4,"R",4
101648, 6,  6,"R",24,"R",22
101648, 8,  8,"R",2,"R",1
101648, 9,  9,"R",8,"R",8
101648,12, 12,"R",24,"R",22
101648,13, 13,"R",15,"R",14
101648,15, 15,"R",2,"R",2
101648,16, 16,"R",1,"R",1
101648,17, 17,"R",2,"R",2
101648,18, 18,"R",2,"R",2
101648,20, 20,"R",1,"R",1
101648,21, 21,"R",1,"R",1
101648,22, 22,"R",5,"R",5
101648,23, 23,"R",1,"R",1
101648,24, 24,"R",5,"R",5
101648,25, 25,"R",2,"R",2
101648,26, 26,"R",8,"R",7
101648,28, 28,"R",4,"R",2
101648,29, 29,"R",2,"R",2
101648,31, 31,"R",1,"R",1
101648,33, 33,"R",1,"R",1
101648,34, 34,"R",4,"R",4
101648,36, 36,"R",7,"R",4
101648,37, 37,"R",7,"R",7
101648,39, 39,"R",2,"R",2
101648,40, 40,"R",2,"R",2
101648,41, 41,"R",2,"R",2
101648,42, 42,"R",5,"R",5
101648,44, 44,"R",1,"R",0
101648,45, 45,"R",6,"R",6
101648,46, 46,"R",1,"R",1
101648,47, 47,"R",7,"R",6
101648,48, 48,"R",25,"R",23
101648,49, 49,"R",2,"R",2
101648,51, 51,"R",10,"R",10
101648,53, 53,"R",1,"R",1
101648,55, 55,"R",1,"R",1
101648,58,999,"R",271,"R",244
101648,99, 99,"R",271,"R",244
101675, 1,  1,"R",201,"R",169
101675, 6,  6,"R",1,"R",1
101675, 8,  8,"R",2,"R",2
101675, 9,  9,"R",3,"R",2
101675,11, 11,"R",2,"R",1
101675,12, 12,"R",22,"R",20
101675,13, 13,"R",38,"R",35
101675,17, 17,"R",33,"R",29
101675,18, 18,"R",4,"R",4
101675,21, 21,"R",1,"R",0
101675,22, 22,"R",7,"R",7
101675,25, 25,"R",2,"R",2
101675,34, 34,"R",1,"R",0
101675,36, 36,"R",1,"R",0
101675,39, 39,"R",4,"R",3
101675,45, 45,"R",1,"R",1
101675,47, 47,"R",12,"R",12
101675,55, 55,"R",1,"R",1
101675,57, 57,"R",58,"R",48
101675,58,999,"R",394,"R",337
101675,99, 99,"R",394,"R",337
101736, 1,  1,"R",862,"R",557
101736,28, 28,"R",4,"R",3
101736,47, 47,"R",14,"R",11
101736,57, 57,"R",13,"R",6
101736,58,999,"R",893,"R",577
101736,99, 99,"R",893,"R",577
101879, 1,  1,"R",784,"R",740
101879, 4,  4,"R",1,"R",1
101879, 5,  5,"R",1,"R",1
101879, 6,  6,"R",1,"R",1
101879, 8,  8,"R",1,"R",1
101879, 9,  9,"R",1,"R",1
101879,12, 12,"R",5,"R",4
101879,13, 13,"R",9,"R",8
101879,18, 18,"R",1,"R",1
101879,21, 21,"R",2,"R",2
101879,28, 28,"R",12,"R",12
101879,29, 29,"R",1,"R",1
101879,31, 31,"R",1,"R",1
101879,33, 33,"R",1,"Z",0
101879,39, 39,"R",1,"R",1
101879,40, 40,"R",2,"R",2
101879,45, 45,"R",1,"R",1
101879,46, 46,"R",1,"R",1
101879,47, 47,"R",70,"R",61
101879,48, 48,"R",7,"R",6
101879,51, 51,"R",1,"R",1
101879,55, 55,"R",1,"R",1
101879,58,999,"R",905,"R",848
101879,90, 90,"R",17,"Z",0
101879,99, 99,"R",922,"R",848
101897, 1,  1,"R",757,"R",513
101897,13, 13,"R",12,"R",7
101897,26, 26,"R",1,"R",1
101897,57, 57,"R",3,"Z",0
101897,58,999,"R",773,"R",521
101897,90, 90,"R",1,"Z",0
101897,99, 99,"R",774,"R",521
101912, 1,  1,"R",44,"R",38
101912, 2,  2,"R",1,"R",1
101912, 4,  4,"R",1,"R",1
101912, 5,  5,"R",1,"R",1
101912, 6,  6,"R",17,"R",16
101912, 8,  8,"R",3,"R",1
101912, 9,  9,"R",5,"R",5
101912,10, 10,"R",4,"R",3
101912,12, 12,"R",46,"R",43
101912,13, 13,"R",49,"R",48
101912,17, 17,"R",12,"R",12
101912,18, 18,"R",5,"R",5
101912,20, 20,"R",1,"R",0
101912,21, 21,"R",3,"R",2
101912,22, 22,"R",1,"R",1
101912,24, 24,"R",24,"R",23
101912,25, 25,"R",3,"R",2
101912,26, 26,"R",13,"R",10
101912,27, 27,"R",1,"R",1
101912,28, 28,"R",3,"R",2
101912,29, 29,"R",7,"R",1
101912,31, 31,"R",3,"R",2
101912,34, 34,"R",8,"R",7
101912,36, 36,"R",32,"R",29
101912,37, 37,"R",8,"R",7
101912,39, 39,"R",10,"R",10
101912,41, 41,"R",1,"R",1
101912,42, 42,"R",4,"R",4
101912,45, 45,"R",8,"R",6
101912,46, 46,"R",1,"R",1
101912,47, 47,"R",14,"R",13
101912,48, 48,"R",9,"R",8
101912,51, 51,"R",6,"R",5
101912,53, 53,"R",1,"R",1
101912,55, 55,"R",2,"R",2
101912,58,999,"R",351,"R",312
101912,78, 78,"R",3,"R",3
101912,89,999,"R",3,"R",3
101912,90, 90,"R",32,"R",20
101912,99, 99,"R",386,"R",335
102030, 1,  1,"R",914,"R",428
102030,22, 22,"R",1,"R",0
102030,28, 28,"R",6,"R",4
102030,37, 37,"R",1,"R",0
102030,57, 57,"R",5,"R",0
102030,58,999,"R",927,"R",432
102030,90, 90,"R",6,"R",2
102030,99, 99,"R",933,"R",434
102067, 1,  1,"R",858,"R",675
102067,13, 13,"R",6,"R",5
102067,28, 28,"R",2,"R",2
102067,47, 47,"R",2,"R",2
102067,57, 57,"R",10,"R",6
102067,58,999,"R",878,"R",690
102067,90, 90,"R",2,"Z",0
102067,99, 99,"R",880,"R",690
102076, 1,  1,"R",681,"R",530
102076,12, 12,"R",3,"R",2
102076,13, 13,"R",8,"R",8
102076,17, 17,"R",1,"R",1
102076,27, 27,"R",1,"R",1
102076,47, 47,"R",1,"R",1
102076,57, 57,"R",4,"R",1
102076,58,999,"R",699,"R",544
102076,99, 99,"R",699,"R",544
102094, 1,  1,"R",1565,"R",1424
102094, 5,  5,"R",1,"R",1
102094, 6,  6,"R",3,"R",3
102094, 8,  8,"R",5,"R",5
102094,10, 10,"R",2,"R",2
102094,12, 12,"R",113,"R",113
102094,13, 13,"R",10,"R",10
102094,15, 15,"R",1,"R",1
102094,17, 17,"R",2,"R",2
102094,22, 22,"R",11,"R",11
102094,24, 24,"R",3,"R",1
102094,26, 26,"R",2,"R",2
102094,27, 27,"R",1,"R",1
102094,28, 28,"R",142,"R",139
102094,29, 29,"R",2,"R",2
102094,33, 33,"R",1,"R",1
102094,34, 34,"R",2,"R",2
102094,36, 36,"R",3,"R",3
102094,37, 37,"R",3,"R",3
102094,39, 39,"R",3,"R",3
102094,41, 41,"R",1,"R",1
102094,42, 42,"R",2,"R",2
102094,45, 45,"R",1,"R",1
102094,47, 47,"R",4,"R",4
102094,48, 48,"R",7,"R",7
102094,51, 51,"R",5,"R",5
102094,54, 54,"R",1,"R",1
102094,58,999,"R",1896,"R",1750
102094,90, 90,"R",48,"R",14
102094,99, 99,"R",1944,"R",1764
102234, 1,  1,"R",132,"R",131
102234,12, 12,"R",31,"R",31
102234,13, 13,"R",6,"R",6
102234,17, 17,"R",12,"R",12
102234,20, 20,"R",1,"R",1
102234,21, 21,"R",2,"R",2
102234,22, 22,"R",76,"R",76
102234,28, 28,"R",21,"R",21
102234,29, 29,"R",25,"R",25
102234,31, 31,"R",1,"R",1
102234,34, 34,"R",1,"R",1
102234,36, 36,"R",1,"R",1
102234,37, 37,"R",1,"R",1
102234,39, 39,"R",3,"R",3
102234,42, 42,"R",2,"R",2
102234,47, 47,"R",4,"R",4
102234,48, 48,"R",8,"R",8
102234,51, 51,"R",1,"R",1
102234,53, 53,"R",1,"R",1
102234,55, 55,"R",2,"R",2
102234,58,999,"R",331,"R",330
102234,90, 90,"R",5,"R",5
102234,99, 99,"R",336,"R",335
102270, 1,  1,"R",207,"R",126
102270, 6,  6,"R",3,"R",3
102270,12, 12,"R",18,"R",11
102270,13, 13,"R",34,"R",34
102270,17, 17,"R",3,"R",2
102270,21, 21,"R",1,"R",1
102270,22, 22,"R",5,"R",5
102270,26, 26,"R",2,"R",2
102270,28, 28,"R",10,"R",7
102270,34, 34,"R",1,"R",1
102270,45, 45,"R",1,"R",0
102270,47, 47,"R",12,"R",6
102270,48, 48,"R",1,"R",1
102270,58,999,"R",298,"R",199
102270,90, 90,"R",7,"R",4
102270,99, 99,"R",305,"R",203
102313, 1,  1,"R",427,"R",126
102313,57, 57,"R",21,"R",8
102313,58,999,"R",448,"R",134
102313,99, 99,"R",448,"R",134
102368, 1,  1,"R",1701,"R",687
102368, 2,  2,"R",1,"R",0
102368, 4,  4,"R",3,"R",0
102368, 5,  5,"R",1,"R",1
102368, 6,  6,"R",7,"R",0
102368, 8,  8,"R",4,"R",2
102368,11, 11,"R",1,"R",0
102368,12, 12,"R",194,"R",73
102368,13, 13,"R",409,"R",39
102368,15, 15,"R",1,"R",0
102368,17, 17,"R",2,"R",1
102368,20, 20,"R",2,"R",2
102368,21, 21,"R",1,"R",0
102368,22, 22,"R",6,"R",0
102368,24, 24,"R",2,"R",1
102368,26, 26,"R",1,"R",0
102368,28, 28,"R",13,"R",4
102368,29, 29,"R",3,"R",2
102368,36, 36,"R",2,"R",0
102368,37, 37,"R",28,"R",3
102368,39, 39,"R",5,"R",3
102368,40, 40,"R",1,"R",1
102368,41, 41,"R",1,"R",0
102368,42, 42,"R",2,"R",2
102368,45, 45,"R",17,"R",1
102368,47, 47,"R",9,"R",0
102368,48, 48,"R",16,"R",5
102368,51, 51,"R",13,"R",0
102368,53, 53,"R",8,"R",3
102368,54, 54,"R",2,"R",0
102368,55, 55,"R",1,"R",0
102368,57, 57,"R",5,"R",0
102368,58,999,"R",2462,"R",830
102368,90, 90,"R",34,"R",0
102368,99, 99,"R",2496,"R",830
102429, 1,  1,"R",947,"R",613
102429,17, 17,"R",1,"R",1
102429,19, 19,"R",1,"R",0
102429,21, 21,"R",1,"R",0
102429,23, 23,"R",1,"R",1
102429,26, 26,"R",1,"R",0
102429,28, 28,"R",6,"R",2
102429,37, 37,"R",1,"R",1
102429,57, 57,"R",34,"R",22
102429,58,999,"R",993,"R",640
102429,99, 99,"R",993,"R",640
102553, 1,  1,"R",1,"R",1
102553, 2,  2,"R",2099,"R",1414
102553, 4,  4,"R",1,"R",1
102553, 5,  5,"R",1,"R",1
102553, 6,  6,"R",13,"R",10
102553, 8,  8,"R",4,"R",3
102553,12, 12,"R",5,"R",3
102553,13, 13,"R",4,"R",3
102553,15, 15,"R",4,"R",2
102553,16, 16,"R",3,"R",2
102553,17, 17,"R",4,"R",4
102553,18, 18,"R",1,"R",1
102553,19, 19,"R",1,"R",1
102553,24, 24,"R",2,"R",2
102553,27, 27,"R",5,"R",1
102553,28, 28,"R",1,"R",1
102553,29, 29,"R",1,"R",0
102553,30, 30,"R",1,"R",1
102553,32, 32,"R",2,"R",2
102553,33, 33,"R",1,"R",1
102553,34, 34,"R",1,"R",1
102553,35, 35,"R",1,"R",0
102553,36, 36,"R",1,"R",0
102553,37, 37,"R",2,"R",1
102553,38, 38,"R",2,"R",2
102553,40, 40,"R",1,"R",0
102553,41, 41,"R",6,"R",6
102553,47, 47,"R",3,"R",2
102553,48, 48,"R",6,"R",5
102553,49, 49,"R",1,"R",1
102553,51, 51,"R",1,"R",0
102553,53, 53,"R",11,"R",9
102553,57, 57,"R",8,"R",4
102553,58,999,"R",2198,"R",1485
102553,78, 78,"R",1,"R",1
102553,89,999,"R",1,"R",1
102553,90, 90,"R",56,"R",33
102553,99, 99,"R",2255,"R",1519
102614, 1,  1,"R",1,"R",1
102614, 2,  2,"R",970,"R",702
102614, 4,  4,"R",7,"R",4
102614, 6,  6,"R",11,"R",11
102614, 8,  8,"R",2,"R",2
102614,12, 12,"R",1,"R",1
102614,17, 17,"R",2,"R",1
102614,18, 18,"R",2,"R",1
102614,19, 19,"R",1,"R",1
102614,20, 20,"R",1,"R",1
102614,23, 23,"R",2,"R",1
102614,24, 24,"R",4,"R",4
102614,27, 27,"R",3,"R",3
102614,29, 29,"R",4,"R",3
102614,30, 30,"R",2,"R",1
102614,32, 32,"R",1,"R",1
102614,33, 33,"R",1,"R",1
102614,34, 34,"R",1,"R",1
102614,36, 36,"R",2,"R",2
102614,37, 37,"R",2,"R",2
102614,38, 38,"R",1,"R",0
102614,39, 39,"R",2,"R",2
102614,41, 41,"R",5,"R",4
102614,42, 42,"R",2,"R",1
102614,46, 46,"R",1,"R",1
102614,48, 48,"R",5,"R",5
102614,51, 51,"R",6,"R",5
102614,53, 53,"R",15,"R",12
102614,55, 55,"R",1,"R",1
102614,56, 56,"R",1,"R",1
102614,57, 57,"R",3,"R",2
102614,58,999,"R",1062,"R",778
102614,90, 90,"R",10,"R",6
102614,99, 99,"R",1072,"R",784
102632, 2,  2,"R",243,"R",163
102632, 4,  4,"R",2,"R",2
102632, 6,  6,"R",4,"R",3
102632, 8,  8,"R",1,"R",1
102632,12, 12,"R",1,"R",1
102632,16, 16,"R",1,"R",1
102632,34, 34,"R",1,"R",1
102632,39, 39,"R",1,"R",1
102632,41, 41,"R",2,"R",0
102632,48, 48,"R",1,"R",0
102632,49, 49,"R",1,"R",1
102632,53, 53,"R",2,"R",2
